Date,Open,High,Low,Close,Adj Close,Volume
2023-10-16,475.880005,486.779999,475.880005,483.119995,481.456360,407700
2023-10-17,470.910004,483.519989,467.260010,476.559998,474.918945,312000
2023-10-18,466.579987,473.899994,460.140015,461.059998,459.472351,547500
2023-10-19,460.869995,462.709991,431.529999,433.750000,432.256378,961300
2023-10-20,432.359985,440.529999,418.690002,420.040009,418.593597,646000
2023-10-23,416.079987,422.459991,408.179993,413.489990,412.066132,624200
2023-10-24,417.390015,424.440002,411.760010,418.000000,416.560608,585000
2023-10-25,411.279999,411.279999,395.230011,399.730011,398.353546,628600
2023-10-26,401.209991,414.140015,398.869995,404.059998,402.668610,590600
2023-10-27,406.320007,410.559998,399.529999,405.929993,404.532166,521600
2023-10-30,400.000000,410.269989,392.100006,404.000000,402.608795,1174400
2023-10-31,425.600006,445.019989,409.049988,441.739990,440.218842,1734400
2023-11-01,440.029999,458.350006,432.640015,456.559998,454.987823,1024700
2023-11-02,467.790009,478.000000,459.690002,471.720001,470.095612,970500
2023-11-03,481.220001,502.440002,480.269989,492.929993,491.232574,842200
2023-11-06,492.920013,495.950012,486.649994,493.540009,491.840485,522100
2023-11-07,493.019989,499.250000,489.589996,492.559998,490.863861,360300
2023-11-08,490.390015,498.429993,485.109985,492.940002,491.242554,371800
2023-11-09,500.119995,507.000000,480.429993,482.059998,480.400024,553500
2023-11-10,491.619995,507.190002,485.380005,504.579987,502.842468,478300
2023-11-13,503.859985,511.980011,500.540009,507.119995,505.373718,469200
2023-11-14,523.640015,539.000000,523.640015,535.469971,533.626099,702400
2023-11-15,541.599976,556.429993,538.590027,547.599976,545.714294,742000
2023-11-16,541.469971,545.119995,532.859985,536.979980,535.130859,585100
2023-11-17,538.179993,543.500000,535.369995,540.020020,538.160461,304300
2023-11-20,540.000000,553.169983,539.789978,551.200012,549.301941,354500
2023-11-21,545.020020,545.989990,535.390015,538.090027,536.237061,394800
2023-11-22,543.570007,554.169983,543.260010,546.070007,544.189575,288700
2023-11-24,544.369995,550.030029,544.369995,549.440002,547.548035,134800
2023-11-27,546.070007,554.000000,539.700012,546.520020,544.638062,195400
2023-11-28,543.559998,551.979980,538.000000,543.440002,541.568665,247800
2023-11-29,553.380005,560.640015,550.359985,552.460022,550.557617,392400
2023-11-30,554.849976,554.849976,543.030029,548.719971,546.830444,489100
2023-12-01,547.409973,560.340027,542.729980,559.609985,557.682983,359500
2023-12-04,552.299988,560.539978,545.919983,559.539978,557.613159,399700
2023-12-05,553.159973,560.049988,549.380005,553.390015,551.484375,259500
2023-12-06,564.950012,571.909973,553.270020,554.239990,552.331482,265700
2023-12-07,557.979980,571.140015,556.630005,568.500000,566.542358,303300
2023-12-08,566.159973,580.700012,566.159973,575.729980,573.747437,297800
2023-12-11,579.179993,593.590027,577.950012,592.400024,590.360046,427100
2023-12-12,593.000000,598.989990,587.549988,595.820007,593.768250,339800
2023-12-13,596.000000,617.109985,594.070007,608.719971,606.623840,463100
2023-12-14,615.299988,639.780029,614.760010,637.390015,635.195129,920400
2023-12-15,634.349976,647.119995,630.760010,633.309998,631.129150,857100
2023-12-18,634.929993,638.640015,622.409973,634.330017,632.145691,320600
2023-12-19,639.039978,643.770020,630.369995,635.260010,633.072449,293200
2023-12-20,632.380005,635.479980,609.969971,611.030029,608.925964,584600
2023-12-21,625.090027,626.950012,615.049988,621.729980,619.589050,799500
2023-12-22,623.840027,625.369995,613.359985,617.640015,615.513184,484500
2023-12-26,626.169983,641.789978,626.169983,637.039978,634.846313,462900
2023-12-27,638.520020,642.260010,631.299988,636.559998,634.367981,522100
2023-12-28,637.380005,637.700012,631.049988,632.219971,631.034241,251800
2023-12-29,631.770020,635.619995,620.849976,630.780029,629.596985,276900
2024-01-02,620.500000,620.500000,596.739990,604.000000,602.867188,611500
2024-01-03,590.820007,594.979980,576.390015,578.299988,577.215393,613600
2024-01-04,561.280029,575.289978,561.080017,571.059998,569.988953,858400
2024-01-05,569.919983,581.419983,568.080017,573.989990,572.913452,419500
2024-01-08,578.989990,593.460022,576.820007,590.710022,589.602112,456500
2024-01-09,578.599976,601.690002,578.599976,593.750000,592.636414,261400
2024-01-10,594.130005,598.000000,582.340027,589.190002,588.084961,401700
2024-01-11,589.190002,595.359985,576.929993,588.429993,587.326355,366400
2024-01-12,588.859985,589.989990,575.909973,578.760010,577.674561,280700
2024-01-16,573.210022,596.929993,570.000000,596.409973,595.291382,577300
2024-01-17,588.159973,591.890015,576.909973,584.349976,583.254028,399500
2024-01-18,598.669983,612.539978,596.059998,610.900024,609.754272,696700
2024-01-19,621.000000,632.909973,612.479980,631.330017,630.145935,674100
2024-01-22,636.210022,647.619995,624.840027,637.760010,636.563904,390700
2024-01-23,640.549988,643.820007,629.059998,642.000000,640.795898,277700
2024-01-24,643.409973,648.000000,622.760010,632.000000,630.814697,538500
2024-01-25,641.609985,642.909973,612.940002,615.679993,614.525269,519900
2024-01-26,609.080017,610.000000,598.809998,601.140015,600.012573,376000
2024-01-29,607.309998,619.969971,599.169983,619.780029,618.617615,462500
2024-01-30,619.559998,625.929993,606.679993,613.419983,612.269531,307200
2024-01-31,605.000000,617.669983,599.640015,602.719971,601.589539,439200
2024-02-01,607.000000,617.169983,594.359985,614.130005,612.978210,429200
2024-02-02,614.719971,637.599976,611.880005,635.859985,634.667419,481100
2024-02-05,641.000000,652.859985,632.309998,646.210022,644.998047,516900
2024-02-06,650.630005,650.630005,622.960022,632.979980,631.792786,556200
2024-02-07,641.469971,655.880005,630.190002,645.409973,644.199524,860500
2024-02-08,680.000000,760.000000,679.469971,737.070007,735.687622,1658500
2024-02-09,747.000000,761.500000,737.219971,752.309998,750.899048,661900
2024-02-12,752.390015,758.270020,728.039978,729.869995,728.501099,645400
2024-02-13,703.000000,724.359985,690.099976,712.119995,710.784424,759500
2024-02-14,724.200012,746.250000,718.630005,745.179993,743.782410,602700
2024-02-15,748.609985,749.989990,724.000000,734.320007,732.942749,600100
2024-02-16,735.659973,748.179993,720.869995,730.500000,729.129944,373000
2024-02-20,720.000000,720.000000,698.450012,712.320007,710.984009,466700
2024-02-21,696.599976,714.049988,695.770020,713.919983,712.580994,477400
2024-02-22,746.229980,750.000000,737.820007,741.299988,739.909668,660200
2024-02-23,736.559998,741.719971,712.969971,721.130005,719.777527,564300
2024-02-26,729.450012,732.080017,723.619995,724.890015,723.530457,302200
2024-02-27,725.559998,728.520020,707.159973,709.289978,707.959717,301900
2024-02-28,702.000000,714.440002,700.190002,710.570007,709.237305,266600
2024-02-29,706.340027,722.590027,696.140015,720.039978,718.689514,859400
2024-03-01,726.950012,751.989990,716.590027,743.750000,742.355103,634200
2024-03-04,743.750000,749.510010,726.090027,735.679993,734.300232,802000
2024-03-05,722.359985,734.359985,707.169983,717.640015,716.294067,480600
2024-03-06,723.820007,743.580017,723.820007,731.369995,729.998291,473600
2024-03-07,743.280029,777.000000,743.280029,767.599976,766.160339,770300
2024-03-08,770.419983,778.150024,731.669983,732.210022,730.836731,537700
2024-03-11,720.909973,727.969971,712.000000,719.169983,717.821167,494900
2024-03-12,727.179993,739.140015,716.159973,736.549988,735.168579,417400
2024-03-13,723.429993,737.919983,705.580017,708.179993,706.851807,537300
2024-03-14,708.500000,718.200012,685.900024,693.000000,691.700256,517300
2024-03-15,686.070007,699.270020,682.049988,686.989990,685.701538,960500
2024-03-18,699.989990,705.000000,671.859985,674.299988,673.035339,624400
2024-03-19,663.000000,669.169983,640.609985,650.280029,649.060425,955600
2024-03-20,653.919983,668.780029,646.479980,667.010010,665.759033,581400
2024-03-21,683.500000,689.039978,669.140015,675.239990,673.973572,635200
2024-03-22,667.969971,679.390015,663.059998,672.309998,671.049072,490300
2024-03-25,662.950012,672.140015,659.210022,669.369995,668.114563,299400
2024-03-26,677.500000,678.200012,665.599976,666.489990,665.239990,375500
2024-03-27,670.210022,676.619995,657.409973,673.140015,673.140015,503100
2024-03-28,674.969971,683.760010,671.729980,677.419983,677.419983,353400
2024-04-01,677.419983,688.159973,664.969971,668.479980,668.479980,435500
2024-04-02,658.119995,658.390015,644.739990,648.969971,648.969971,564000
2024-04-03,643.900024,661.090027,643.750000,649.840027,649.840027,443900
2024-04-04,659.979980,666.979980,640.409973,643.140015,643.140015,655600
2024-04-05,643.659973,659.059998,643.659973,654.309998,654.309998,406800
2024-04-08,668.760010,690.880005,668.760010,681.320007,681.320007,574600
2024-04-09,691.219971,700.849976,672.500000,682.150024,682.150024,370400
2024-04-10,662.900024,679.270020,657.330017,666.489990,666.489990,417500
2024-04-11,671.890015,685.140015,665.619995,684.340027,684.340027,301500
2024-04-12,665.880005,672.700012,658.190002,658.229980,658.229980,422500
2024-04-15,671.260010,673.020020,640.440002,646.630005,646.630005,485900
2024-04-16,645.000000,659.299988,644.010010,655.530029,655.530029,380600
2024-04-17,655.919983,663.429993,633.599976,637.719971,637.719971,530100
2024-04-18,632.090027,634.169983,617.840027,620.309998,620.309998,652900
2024-04-19,619.159973,619.159973,587.530029,591.520020,591.520020,723600
2024-04-22,596.770020,603.270020,584.950012,600.630005,600.630005,467800
2024-04-23,603.640015,617.809998,601.340027,611.369995,611.369995,508600
2024-04-24,636.510010,655.229980,628.260010,642.210022,642.210022,768900
2024-04-25,638.330017,667.059998,636.400024,660.340027,660.340027,435500
2024-04-26,662.400024,680.950012,661.320007,677.229980,677.229980,402800
2024-04-29,675.000000,689.090027,672.469971,679.700012,679.700012,428300
2024-04-30,680.330017,690.049988,669.080017,669.330017,669.330017,502800
2024-05-01,658.900024,686.760010,647.500000,652.590027,652.590027,906900
2024-05-02,681.099976,721.200012,671.349976,712.890015,712.890015,1200600
2024-05-03,726.989990,727.950012,701.210022,707.219971,707.219971,585700
2024-05-06,719.119995,733.309998,714.000000,733.049988,733.049988,399900
2024-05-07,725.000000,725.000000,702.000000,702.219971,702.219971,625700
2024-05-08,690.000000,715.130005,687.559998,713.369995,713.369995,337000
2024-05-09,713.429993,714.500000,706.640015,708.020020,708.020020,352500
2024-05-10,719.320007,719.320007,697.859985,702.539978,702.539978,432000
2024-05-13,710.039978,710.049988,697.580017,703.049988,703.049988,346500
2024-05-14,702.739990,716.700012,702.739990,713.710022,713.710022,320700
2024-05-15,725.280029,742.489990,717.299988,741.340027,741.340027,589800
2024-05-16,738.340027,740.940002,727.900024,728.099976,728.099976,398500
2024-05-17,735.080017,738.809998,721.830017,730.049988,730.049988,258900
2024-05-20,725.460022,761.869995,725.460022,755.880005,755.880005,419400
2024-05-21,740.289978,759.989990,740.039978,756.739990,756.739990,322300
2024-05-22,765.000000,773.880005,751.590027,760.619995,760.619995,432800
2024-05-23,776.010010,776.010010,736.390015,746.390015,746.390015,767200
2024-05-24,755.000000,758.859985,746.950012,753.380005,753.380005,287900
2024-05-28,761.020020,765.780029,749.409973,759.580017,759.580017,465400
2024-05-29,744.950012,757.130005,744.929993,746.400024,746.400024,478600
2024-05-30,750.099976,753.830017,740.429993,743.900024,743.900024,441600
2024-05-31,743.530029,754.619995,706.940002,735.630005,735.630005,762300
2024-06-03,746.349976,746.520020,709.020020,731.789978,731.789978,345000
2024-06-04,732.609985,735.200012,719.991394,726.559998,726.559998,240902
