Date,Open,High,Low,Close,Adj Close,Volume
2024-04-03,248.360001,251.509995,248.360001,249.050003,248.231049,101100
2024-04-04,250.669998,251.059998,245.740005,246.600006,245.789108,115800
2024-04-05,247.080002,249.679993,246.520004,246.669998,245.858871,95100
2024-04-08,247.000000,250.960007,246.330002,249.940002,249.118118,89900
2024-04-09,250.419998,250.419998,242.500000,242.940002,242.141129,83400
2024-04-10,241.860001,245.449997,241.679993,243.229996,242.430176,106300
2024-04-11,242.929993,242.929993,222.020004,223.389999,222.655426,448200
2024-04-12,223.270004,229.190002,220.350006,222.089996,221.359695,269600
2024-04-15,224.119995,224.789993,211.809998,213.039993,212.339447,398400
2024-04-16,213.279999,214.380005,209.429993,213.960007,213.256439,244300
2024-04-17,214.399994,215.850006,211.410004,211.639999,210.944061,265900
2024-04-18,212.809998,215.490005,184.759995,210.089996,209.399155,1706700
2024-04-19,211.639999,215.949997,210.940002,215.039993,214.332870,381100
2024-04-22,216.929993,218.309998,213.960007,217.509995,216.794754,223100
2024-04-23,218.350006,221.589996,217.440002,218.389999,217.671860,171100
2024-04-24,218.229996,222.500000,217.889999,221.880005,221.150391,149600
2024-04-25,219.789993,221.440002,217.970001,218.589996,217.871201,142500
2024-04-26,217.309998,218.220001,212.440002,213.460007,212.758087,313100
2024-04-29,214.080002,219.080002,214.080002,214.679993,213.974060,210800
2024-04-30,213.580002,216.100006,211.580002,211.860001,211.163330,205400
2024-05-01,211.529999,218.949997,211.529999,215.509995,214.801331,175200
2024-05-02,216.679993,219.559998,214.539993,219.339996,218.618729,159300
2024-05-03,220.250000,220.720001,216.500000,217.990005,217.273178,199200
2024-05-06,219.830002,222.759995,219.330002,222.550003,221.818192,228000
2024-05-07,211.539993,220.250000,211.539993,219.210007,218.489166,410900
2024-05-08,220.169998,221.000000,217.830002,218.169998,217.452591,144000
2024-05-09,217.559998,220.919998,217.559998,220.520004,219.794861,147900
2024-05-10,220.820007,224.860001,220.820007,223.770004,223.034180,139100
2024-05-13,223.850006,226.110001,223.429993,223.940002,223.203613,153000
2024-05-14,224.449997,227.279999,222.889999,224.479996,223.741837,122000
2024-05-15,224.669998,227.240005,224.449997,225.740005,224.997696,84300
2024-05-16,226.830002,226.839996,223.570007,224.330002,223.592331,117200
2024-05-17,224.289993,229.130005,224.289993,228.080002,227.330002,198600
2024-05-20,227.630005,229.449997,226.580002,228.110001,228.110001,152200
2024-05-21,227.690002,231.880005,227.690002,230.949997,230.949997,182800
2024-05-22,230.880005,234.380005,228.619995,229.869995,229.869995,183600
2024-05-23,230.380005,230.380005,225.160004,225.580002,225.580002,111300
2024-05-24,227.699997,228.259995,226.220001,227.550003,227.550003,100000
2024-05-28,226.789993,228.009995,220.059998,222.860001,222.860001,227800
2024-05-29,221.360001,222.550003,219.789993,222.009995,222.009995,134400
2024-05-30,221.889999,227.630005,221.259995,224.729996,224.729996,139400
2024-05-31,225.300003,226.839996,224.539993,225.889999,225.889999,252900
2024-06-03,226.419998,226.990005,223.199997,224.979996,224.979996,128700
